element,opponent_team,was_home,minutes,total_points,goals_scored,assists,expected_goals,expected_assists,clean_sheets,avg_minutes,avg_points,avg_goals,avg_xG,avg_assists,avg_xA,clean_sheets_last3,element_type,opponent_strength
358,8,True,90.0,8.0,1.0,0.0,0.31,0.16,0.0,28.0,2.0,0.0,0.0,0.0,0.04,1.0,2,0.5
358,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,52.33,4.33,0.33,0.1,0.0,0.06,1.0,2,0.3
358,17,True,22.0,1.0,0.0,0.0,0.00,0.01,0.0,30.0,2.67,0.33,0.1,0.0,0.05,0.0,2,0.1
358,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,37.33,3.0,0.33,0.1,0.0,0.06,0.0,2,0.7
358,6,True,90.0,2.0,0.0,0.0,0.00,0.02,0.0,7.33,0.33,0.0,0.0,0.0,0.0,0.0,2,0.1
358,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,37.33,1.0,0.0,0.0,0.0,0.01,0.0,2,0.3
358,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,0.67,0.0,0.0,0.0,0.01,0.0,2,0.3
358,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,0.67,0.0,0.0,0.0,0.01,0.0,2,0.7
358,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3
358,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
358,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
358,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9
358,1,True,63.0,6.0,0.0,0.0,0.00,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
358,2,True,90.0,2.0,0.0,0.0,0.14,0.55,0.0,21.0,2.0,0.0,0.0,0.0,0.01,1.0,2,0.7
358,8,False,90.0,8.0,1.0,0.0,0.18,0.06,0.0,51.0,2.67,0.0,0.05,0.0,0.2,1.0,2,0.5
358,12,True,90.0,2.0,0.0,0.0,0.00,0.13,0.0,81.0,5.33,0.33,0.11,0.0,0.22,1.0,2,0.2
358,5,False,11.0,1.0,0.0,0.0,0.00,0.00,0.0,90.0,4.0,0.33,0.11,0.0,0.25,0.0,2,0.5
358,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,63.67,3.67,0.33,0.06,0.0,0.06,0.0,2,0.2
358,20,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,33.67,1.0,0.0,0.0,0.0,0.04,0.0,2,0.5
358,10,False,8.0,1.0,0.0,0.0,0.00,0.04,0.0,3.67,0.33,0.0,0.0,0.0,0.0,0.0,2,0.5
358,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,2.67,0.33,0.0,0.0,0.0,0.01,0.0,2,0.7
358,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,2.67,0.33,0.0,0.0,0.0,0.01,0.0,2,0.5
359,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.1
359,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
359,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
359,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
359,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
359,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
359,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
359,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
359,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
359,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
359,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
359,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
359,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
359,1,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
359,2,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,8,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
359,5,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
359,20,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
359,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
359,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
360,6,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.1
360,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.7
360,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,0.1
360,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.5
360,18,False,69.0,3.0,0.0,0.0,0.26,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
360,15,True,74.0,2.0,0.0,0.0,0.00,0.07,0.0,23.0,1.0,0.0,0.09,0.0,0.0,1.0,3,0.7
360,19,False,69.0,1.0,0.0,0.0,0.03,0.02,0.0,47.67,1.67,0.0,0.09,0.0,0.03,1.0,3,0.5
360,10,False,24.0,1.0,0.0,0.0,0.00,0.00,0.0,70.67,2.0,0.0,0.1,0.0,0.03,1.0,3,0.5
360,14,True,77.0,5.0,0.0,1.0,0.00,0.05,0.0,55.67,1.33,0.0,0.01,0.0,0.03,0.0,3,0.7
360,1,False,70.0,2.0,0.0,0.0,0.02,0.01,0.0,56.67,2.33,0.0,0.01,0.33,0.02,0.0,3,1.0
360,20,True,45.0,4.0,0.0,1.0,0.10,0.09,0.0,57.0,2.67,0.0,0.01,0.33,0.02,0.0,3,0.5
360,5,False,84.0,2.0,0.0,0.0,0.33,0.08,0.0,64.0,3.67,0.0,0.04,0.67,0.05,0.0,3,0.5
360,3,True,80.0,2.0,0.0,0.0,0.09,0.01,0.0,66.33,2.67,0.0,0.15,0.33,0.06,0.0,3,0.5
360,6,False,45.0,1.0,0.0,0.0,0.00,0.02,0.0,69.67,2.67,0.0,0.17,0.33,0.06,0.0,3,0.1
360,11,True,90.0,2.0,0.0,0.0,0.19,0.22,0.0,69.67,1.67,0.0,0.14,0.0,0.04,0.0,3,0.9
360,4,True,80.0,8.0,1.0,0.0,0.03,0.05,1.0,71.67,1.67,0.0,0.09,0.0,0.08,0.0,3,0.3
360,7,False,90.0,1.0,0.0,0.0,0.00,0.02,0.0,71.67,3.67,0.33,0.07,0.0,0.1,1.0,3,0.7
360,2,False,14.0,1.0,0.0,0.0,0.00,0.03,0.0,86.67,3.67,0.33,0.07,0.0,0.1,1.0,3,0.7
360,12,True,90.0,5.0,0.0,1.0,0.03,0.19,0.0,61.33,3.33,0.33,0.01,0.0,0.03,1.0,3,0.2
360,13,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,64.67,2.33,0.0,0.01,0.33,0.08,0.0,3,1.0
360,19,True,90.0,2.0,0.0,0.0,0.10,0.21,0.0,34.67,2.0,0.0,0.01,0.33,0.07,0.0,3,0.5
360,8,False,90.0,7.0,1.0,0.0,0.13,0.03,0.0,60.0,2.33,0.0,0.04,0.33,0.13,0.0,3,0.5
360,2,True,71.0,2.0,0.0,0.0,0.00,0.12,0.0,60.0,3.0,0.33,0.08,0.0,0.08,0.0,3,0.7
360,12,False,80.0,7.0,1.0,0.0,0.82,0.00,0.0,83.67,3.67,0.33,0.08,0.0,0.12,0.0,3,0.2
360,5,True,78.0,2.0,0.0,0.0,0.00,0.07,0.0,80.33,5.33,0.67,0.32,0.0,0.05,0.0,3,0.5
360,20,False,90.0,2.0,0.0,0.0,0.20,0.05,0.0,76.33,3.67,0.33,0.27,0.0,0.06,0.0,3,0.5
360,1,True,45.0,1.0,0.0,0.0,0.03,0.00,0.0,82.67,3.67,0.33,0.34,0.0,0.04,0.0,3,1.0
360,3,False,21.0,1.0,0.0,0.0,0.00,0.00,0.0,71.0,1.67,0.0,0.08,0.0,0.04,0.0,3,0.5
360,10,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,52.0,1.33,0.0,0.08,0.0,0.02,0.0,3,0.5
360,11,False,62.0,2.0,0.0,0.0,0.46,0.08,0.0,22.33,1.0,0.0,0.01,0.0,0.0,0.0,3,0.9
360,7,True,14.0,1.0,0.0,0.0,0.00,0.03,0.0,28.0,1.33,0.0,0.15,0.0,0.03,0.0,3,0.7
360,4,False,33.0,1.0,0.0,0.0,0.00,0.01,0.0,25.67,1.33,0.0,0.15,0.0,0.04,0.0,3,0.3
360,6,True,90.0,5.0,0.0,1.0,0.16,0.68,0.0,36.33,1.33,0.0,0.15,0.0,0.04,0.0,3,0.1
360,14,False,24.0,1.0,0.0,0.0,0.00,0.00,0.0,45.67,2.33,0.0,0.05,0.33,0.24,0.0,3,0.7
360,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,49.0,2.33,0.0,0.05,0.33,0.23,0.0,3,0.7
360,16,True,24.0,1.0,0.0,0.0,0.00,0.01,0.0,38.0,2.0,0.0,0.05,0.33,0.23,0.0,3,0.2
360,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,16.0,0.67,0.0,0.0,0.0,0.0,0.0,3,0.3
360,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,8.0,0.33,0.0,0.0,0.0,0.0,0.0,3,0.7
361,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1
361,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
361,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
361,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2
361,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
361,5,True,90.0,2.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,0.67,0.0,0.0,0.0,0.0,0.0,1,0.7
361,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,0.67,0.0,0.0,0.0,0.0,0.0,1,0.5
361,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,0.67,0.0,0.0,0.0,0.0,0.0,1,0.7
361,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9
361,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
361,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
361,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2
361,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
361,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
361,15,False,82.0,2.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
361,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,27.33,0.67,0.0,0.0,0.0,0.0,0.0,1,0.1
361,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,27.33,0.67,0.0,0.0,0.0,0.0,0.0,1,0.3
361,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,27.33,0.67,0.0,0.0,0.0,0.0,0.0,1,0.3
361,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
361,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
361,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
361,11,False,34.0,2.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9
361,1,True,90.0,8.0,0.0,0.0,0.00,0.00,1.0,11.33,0.67,0.0,0.0,0.0,0.0,0.0,1,1.0
361,2,True,90.0,2.0,0.0,0.0,0.00,0.00,0.0,41.33,3.33,0.0,0.0,0.0,0.0,1.0,1,0.7
361,8,False,90.0,1.0,0.0,0.0,0.00,0.00,0.0,71.33,4.0,0.0,0.0,0.0,0.0,1.0,1,0.5
361,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,90.0,3.67,0.0,0.0,0.0,0.0,1.0,1,0.2
361,5,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.5
361,16,False,45.0,1.0,0.0,0.0,0.00,0.00,0.0,30.0,0.33,0.0,0.0,0.0,0.0,0.0,1,0.2
361,20,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,15.0,0.33,0.0,0.0,0.0,0.0,0.0,1,0.5
361,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,15.0,0.33,0.0,0.0,0.0,0.0,0.0,1,0.5
361,18,False,21.0,2.0,0.0,0.0,0.00,0.00,0.0,15.0,0.33,0.0,0.0,0.0,0.0,0.0,1,0.7
361,19,True,90.0,2.0,0.0,0.0,0.00,0.00,0.0,7.0,0.67,0.0,0.0,0.0,0.0,0.0,1,0.5
362,6,False,10.0,1.0,0.0,0.0,0.00,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.1
362,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,10.0,1.0,0.0,0.0,0.0,0.02,0.0,3,0.7
362,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,5.0,0.5,0.0,0.0,0.0,0.01,0.0,3,0.1
362,16,True,28.0,1.0,0.0,0.0,0.00,0.11,0.0,3.33,0.33,0.0,0.0,0.0,0.01,0.0,3,0.2
362,3,False,27.0,1.0,0.0,0.0,0.17,0.02,0.0,9.33,0.33,0.0,0.0,0.0,0.04,0.0,3,0.5
362,2,True,22.0,1.0,0.0,0.0,0.18,0.04,0.0,18.33,0.67,0.0,0.06,0.0,0.04,0.0,3,0.7
362,10,False,77.0,5.0,0.0,1.0,0.05,0.41,1.0,25.67,1.0,0.0,0.12,0.0,0.06,0.0,3,0.5
362,6,False,85.0,12.0,1.0,1.0,0.88,0.10,0.0,42.0,2.33,0.0,0.13,0.33,0.16,1.0,3,0.1
362,1,True,83.0,6.0,1.0,0.0,0.96,0.13,0.0,61.33,6.0,0.33,0.37,0.67,0.18,1.0,3,1.0
362,4,True,90.0,2.0,0.0,0.0,0.44,0.56,0.0,81.67,7.67,0.67,0.63,0.67,0.21,1.0,3,0.3
362,18,False,90.0,12.0,1.0,1.0,0.83,0.37,0.0,86.0,6.67,0.67,0.76,0.33,0.26,0.0,3,0.7
362,13,True,90.0,6.0,1.0,0.0,1.23,0.04,0.0,87.67,6.67,0.67,0.74,0.33,0.35,0.0,3,1.0
362,15,False,74.0,2.0,0.0,0.0,0.00,0.04,0.0,90.0,6.67,0.67,0.83,0.33,0.32,0.0,3,0.7
362,5,True,24.0,1.0,0.0,0.0,0.02,0.00,0.0,84.67,6.67,0.67,0.69,0.33,0.15,0.0,3,0.5
362,14,False,90.0,8.0,1.0,0.0,0.07,0.03,0.0,62.67,3.0,0.33,0.42,0.0,0.03,0.0,3,0.7
362,9,False,90.0,1.0,0.0,0.0,0.23,0.18,0.0,62.67,3.67,0.33,0.03,0.0,0.02,0.0,3,0.3
362,17,True,90.0,14.0,1.0,1.0,0.36,1.03,1.0,68.0,3.33,0.33,0.11,0.0,0.07,0.0,3,0.1
362,20,False,90.0,1.0,0.0,0.0,0.06,0.19,0.0,90.0,7.67,0.67,0.22,0.33,0.41,1.0,3,0.5
362,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,90.0,5.33,0.33,0.22,0.33,0.47,1.0,3,0.5
362,12,False,90.0,18.0,2.0,1.0,1.06,0.02,0.0,60.0,5.0,0.33,0.14,0.33,0.41,1.0,3,0.2
362,10,True,90.0,10.0,1.0,0.0,0.85,0.68,1.0,60.0,6.33,0.67,0.37,0.33,0.07,0.0,3,0.5
362,11,False,84.0,2.0,0.0,0.0,0.00,0.02,0.0,60.0,9.33,1.0,0.64,0.33,0.23,1.0,3,0.9
362,20,True,90.0,8.0,1.0,0.0,0.52,0.16,0.0,88.0,10.0,1.0,0.64,0.33,0.24,1.0,3,0.5
362,8,False,90.0,10.0,0.0,2.0,0.09,0.30,0.0,88.0,6.67,0.67,0.46,0.0,0.29,1.0,3,0.5
362,13,False,70.0,2.0,0.0,0.0,0.00,0.24,1.0,88.0,6.67,0.33,0.2,0.67,0.16,0.0,3,1.0
362,4,False,90.0,5.0,0.0,1.0,0.30,0.42,0.0,83.33,6.67,0.33,0.2,0.67,0.23,1.0,3,0.3
362,15,True,85.0,13.0,1.0,1.0,0.11,0.03,0.0,83.33,5.67,0.0,0.13,1.0,0.32,1.0,3,0.7
362,6,True,90.0,15.0,2.0,0.0,1.72,0.49,0.0,81.67,6.67,0.33,0.14,0.67,0.23,1.0,3,0.1
362,14,True,90.0,20.0,3.0,0.0,1.86,0.42,0.0,88.33,11.0,1.0,0.71,0.67,0.31,0.0,3,0.7
362,17,False,73.0,5.0,0.0,1.0,0.06,0.07,0.0,88.33,16.0,2.0,1.23,0.33,0.31,0.0,3,0.1
362,9,True,79.0,26.0,4.0,0.0,2.27,0.06,1.0,84.33,13.33,1.67,1.21,0.33,0.33,0.0,3,0.3
362,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,80.67,17.0,2.33,1.4,0.33,0.18,1.0,3,1.0
362,2,False,90.0,2.0,0.0,0.0,0.40,0.05,0.0,50.67,10.33,1.33,0.78,0.33,0.04,1.0,3,0.7
362,18,True,90.0,6.0,0.0,1.0,1.28,0.02,1.0,56.33,9.33,1.33,0.89,0.0,0.04,1.0,3,0.7
362,19,True,88.0,8.0,1.0,0.0,0.33,0.58,1.0,60.0,2.67,0.0,0.56,0.33,0.02,1.0,3,0.5
362,16,False,90.0,6.0,0.0,1.0,0.45,0.73,0.0,89.33,5.33,0.33,0.67,0.33,0.22,2.0,3,0.2
362,5,False,90.0,8.0,1.0,0.0,0.42,0.42,0.0,89.33,6.67,0.33,0.69,0.67,0.44,2.0,3,0.5
362,3,True,88.0,6.0,0.0,1.0,0.15,0.19,0.0,89.33,7.33,0.67,0.4,0.33,0.58,1.0,3,0.5
363,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.1
363,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
363,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
363,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
363,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
363,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
363,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
363,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
363,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
363,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
363,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
363,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
363,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
363,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
363,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
363,1,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
363,2,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
